dictionaryOrder, m71, t100, w2, 1968, 324, 33524, 36316, 472.169, 0.9265, 8248, 32, a2, 101110
factorial, m31, t100, w4, 522, 296, 7053, 7937, 227.5161, 0.9677, 403, 18, a3, 011010
dictionaryOrder, m71, t100, w8, 1129, 261, 5002, 6799, 70.4507, 0.9265, 8248, 32, a3, 010111
minProd, m181, t50, w2, 6620, 161, 15844, 23226, 87.5359, 0.8659, 1946, 72, a3, 101111
minProd, m181, t50, w4, 4526, 138, 5299, 10046, 29.2762, 0.7845, 1946, 72, a2, 010010
selectSort, m92, t50, w4, 1954, 49, 15008, 17592, 163.1304, 0.9101, 1900, 45, a2, 110110
dictionaryOrder, m71, t100, w8, 1175, 40, 5004, 6544, 70.4789, 0.9265, 8248, 32, a2, 100111
transpose, m149, t50, w2, 5808, 161, 62525, 68579, 419.6309, 0.8993, 903, 40, a5, 110011
mergeSort, m226, t50, w4, 6988, 149, 23074, 30307, 102.0973, 0.9336, 1900, 129, a4, 011011
mergeSort, m226, t50, w2, 10075, 159, 68163, 78485, 301.6062, 0.9336, 1900, 129, a4, 000010
bubbleSort, m113, t50, w8, 2508, 139, 61592, 64804, 545.0619, 0.9182, 1900, 41, a4, 010110
insertSort, m108, t50, w8, 2361, 135, 6345, 8911, 58.75, 0.9444, 1900, 40, a2, 010010
mergeSort, m226, t50, w4, 6832, 150, 22806, 29876, 100.9115, 0.9336, 1900, 129, a3, 000011
parg, m2509, t52, w8, 436590, 107, 810, 438120, 0.3228, 1.0, 418, 2518, a5, 001010
parg, m2509, t52, w8, 435344, 102, 802, 436857, 0.3196, 1.0, 418, 2518, a5, 011010
selectSort, m92, t50, w8, 2064, 22, 5832, 8335, 63.3913, 0.9101, 1900, 45, a2, 110110
mergeSort, m226, t50, w2, 10246, 159, 68610, 79740, 303.5841, 0.9336, 1900, 129, a3, 010111
minProd, m181, t50, w2, 6734, 162, 15795, 23274, 87.2652, 0.8659, 1946, 72, a2, 000111
mergeSort, m226, t50, w4, 6858, 50, 22896, 30179, 101.3097, 0.9336, 1900, 129, a3, 100111
huffmanCoding, m314, t50, w4, 18447, 48, 34537, 53213, 109.9904, 0.9013, 1874, 318, a2, 100010
mergeSort, m226, t50, w4, 6867, 142, 22905, 30007, 101.3496, 0.9336, 1900, 129, a2, 011010
longestIncrease, m114, t50, w2, 9889, 9463, 130429, 150193, 1144.114, 0.9196, 1946, 70, a4, 000101
parg, m2509, t52, w2, 438113, 180, 8689, 447586, 3.4631, 1.0, 418, 2518, a3, 000011
parg, m2509, t52, w2, 429201, 173, 8767, 448887, 3.4942, 1.0, 418, 2518, a2, 110111
parg, m2509, t52, w2, 429632, 174, 8736, 449206, 3.4819, 1.0, 418, 2518, a2, 101111
parg, m2509, t52, w8, 435036, 20, 816, 437620, 0.3252, 1.0, 418, 2518, a2, 110111
factorial, m31, t100, w2, 765, 318, 19598, 20742, 632.1935, 0.9677, 403, 18, a3, 000011
transpose, m149, t50, w2, 5771, 161, 62337, 68355, 418.3691, 0.8993, 903, 40, a5, 011010
mergeSort, m226, t50, w2, 10148, 165, 68281, 78685, 302.1283, 0.9336, 1900, 129, a2, 110010
factorial, m31, t100, w2, 1594, 319, 19520, 21493, 629.6774, 0.9677, 403, 18, a3, 110000
bubbleSort, m113, t50, w2, 3638, 161, 213180, 217573, 1886.5487, 0.9182, 1900, 41, a2, 011111
mergeSort, m226, t50, w2, 10423, 156, 68635, 80502, 303.6947, 0.9336, 1900, 129, a4, 001110
mergeSort, m226, t50, w2, 10474, 166, 68775, 80271, 304.3142, 0.9336, 1900, 129, a3, 000111
factorial, m31, t100, w2, 767, 330, 19919, 21076, 642.5484, 0.9677, 403, 18, a5, 111011
squareMatrix, m182, t50, w4, 4736, 52, 23053, 28224, 126.6648, 1.0, 903, 72, a3, 101111
parg, m2509, t52, w2, 436010, 171, 8712, 459078, 3.4723, 1.0, 418, 2518, a2, 000110
parg, m2509, t52, w8, 435487, 19, 816, 447436, 0.3252, 1.0, 418, 2518, a3, 111110
mergeSort, m226, t50, w2, 10258, 158, 68095, 78601, 301.3053, 0.9336, 1900, 129, a3, 100011
factorial, m31, t100, w2, 788, 313, 19574, 20928, 631.4194, 0.9677, 403, 18, a3, 000110
minProd, m181, t50, w4, 4441, 48, 5746, 10313, 31.7459, 0.7845, 1946, 72, a5, 110010
dictionaryOrder, m71, t100, w2, 1929, 318, 33581, 36169, 472.9718, 0.9265, 8248, 32, a2, 001111
bubbleSort, m113, t50, w4, 2494, 147, 77226, 80628, 683.4159, 0.9182, 1900, 41, a2, 010110
mergeSort, m226, t50, w4, 6827, 153, 22790, 30158, 100.8407, 0.9336, 1900, 129, a2, 001111
huffmanCoding, m314, t50, w4, 17992, 164, 34423, 52764, 109.6274, 0.9013, 1874, 318, a4, 001010
parg, m2509, t52, w4, 426016, 57, 809, 430679, 0.3224, 1.0, 418, 2518, a5, 101111
parg, m2509, t52, w4, 427805, 175, 2647, 431241, 1.055, 1.0, 418, 2518, a5, 010010
maxArrSumNeg, m112, t50, w8, 2706, 137, 10143, 13497, 90.5625, 0.9358, 1910, 63, a3, 011110
anagram, m60, t100, w2, 1608, 319, 7955, 10180, 132.5833, 0.8667, 1370, 37, a4, 101111
longestIncrease, m114, t50, w2, 4890, 9475, 129418, 144521, 1135.2456, 0.9196, 1946, 70, a2, 000110
parg, m2509, t52, w2, 429383, 173, 8805, 438932, 3.5094, 1.0, 418, 2518, a3, 111011
transpose, m149, t50, w4, 3803, 152, 20880, 24921, 140.1342, 0.8993, 903, 40, a5, 001011
factorial, m31, t100, w4, 517, 292, 7037, 8084, 227, 0.9677, 403, 18, a3, 000110
bubbleSort, m113, t50, w4, 2479, 147, 76861, 79720, 680.1858, 0.9182, 1900, 41, a2, 011111
transpose, m149, t50, w4, 3732, 154, 20900, 24868, 140.2685, 0.8993, 903, 40, a5, 001010
squareMatrix, m182, t50, w4, 4759, 149, 23114, 28386, 127, 1.0, 903, 72, a3, 011111
anagram, m60, t100, w8, 1026, 39, 5002, 6425, 83.3667, 0.9286, 1370, 37, a3, 111110
mergeSort, m226, t50, w2, 10420, 165, 68217, 80153, 301.8451, 0.9336, 1900, 129, a2, 110110
transpose, m149, t50, w4, 3771, 52, 20893, 24799, 140.2215, 0.8993, 903, 40, a3, 101010
mergeSort, m226, t50, w2, 10188, 163, 68210, 79356, 301.8142, 0.9336, 1900, 129, a2, 001111
factorial, m31, t100, w4, 506, 101, 7082, 7753, 228.4516, 0.9677, 403, 18, a2, 110011
quickSort, m127, t50, w8, 4702, 147, 15006, 20506, 118.1575, 0.9603, 1900, 56, a2, 000110
huffmanCoding, m314, t50, w8, 18607, 21, 15314, 34794, 48.7707, 0.9279, 1874, 318, a2, 100111
anagram, m60, t100, w2, 1579, 315, 8176, 10131, 136.2667, 0.8667, 1370, 37, a5, 001010
add, m12, t100, w2, 284, 324, 413, 1078, 34.4167, 0.9167, 583, 13, a4, 100011
dictionaryOrder, m71, t100, w4, 1158, 100, 11632, 13384, 163.831, 0.9265, 8248, 32, a2, 110110
squareMatrix, m182, t50, w8, 4765, 21, 10323, 15193, 56.7198, 1.0, 903, 72, a2, 100010
parg, m2509, t52, w8, 434862, 98, 801, 436373, 0.3193, 1.0, 418, 2518, a4, 001010
factorial, m31, t100, w2, 1582, 322, 19567, 21529, 631.1935, 0.9677, 403, 18, a3, 111000
genPassword, m49, t100, w2, 1493, 317, 5520, 7397, 112.6531, 0.8367, 398, 63, a3, 100010
bubbleSort, m113, t50, w2, 3687, 161, 219401, 223814, 1941.6018, 0.9182, 1900, 41, a4, 100111
parg, m2509, t52, w2, 432013, 175, 8485, 441249, 3.3818, 1.0, 418, 2518, a4, 111010
squareMatrix, m182, t50, w2, 7012, 158, 55594, 63589, 305.4615, 1.0, 903, 72, a5, 000111
add, m12, t100, w2, 293, 317, 398, 1063, 33.1667, 0.9167, 583, 13, a3, 110010
mergeSort, m226, t50, w2, 10228, 158, 68386, 78868, 302.5929, 0.9336, 1900, 129, a2, 000010
parg, m2509, t52, w2, 429410, 174, 8824, 438995, 3.5169, 1.0, 418, 2518, a2, 101011
bubbleSort, m113, t50, w2, 3693, 152, 215571, 219913, 1907.708, 0.9182, 1900, 41, a3, 101111
selectSort, m92, t50, w4, 2005, 145, 15008, 17734, 163.1304, 0.9101, 1900, 45, a3, 010110
mergeSort, m226, t50, w4, 6865, 158, 22920, 30040, 101.4159, 0.9336, 1900, 129, a2, 000011
selectSort, m92, t50, w8, 2068, 20, 5835, 8045, 63.4239, 0.9101, 1900, 45, a3, 110111
add, m12, t100, w8, 162, 43, 67, 329, 5.5833, 0.9167, 583, 13, a4, 110010
factorial, m31, t100, w2, 1596, 332, 19467, 21460, 627.9677, 0.9677, 403, 18, a5, 011000
insertSort, m108, t50, w4, 2383, 155, 12364, 14973, 114.4815, 0.9444, 1900, 40, a2, 000011
mergeSort, m226, t50, w2, 10339, 166, 68442, 79652, 302.8407, 0.9336, 1900, 129, a3, 110111
squareMatrix, m182, t50, w8, 4713, 22, 10397, 15213, 57.1264, 1.0, 903, 72, a2, 111010
quickSort, m127, t50, w8, 4523, 20, 15006, 20180, 118.1575, 0.9603, 1900, 56, a2, 101110
bubbleSort, m113, t50, w4, 2518, 49, 77078, 79892, 682.1062, 0.9182, 1900, 41, a2, 100111
bubbleSort, m113, t50, w2, 3616, 165, 216334, 220721, 1914.4602, 0.9182, 1900, 41, a2, 111111
minProd, m181, t50, w4, 4508, 151, 5276, 10010, 29.1492, 0.7845, 1946, 72, a3, 001011
parg, m2509, t52, w8, 436152, 127, 821, 448442, 0.3272, 1.0, 418, 2518, a2, 010110
parg, m2509, t52, w8, 438523, 101, 815, 440938, 0.3248, 1.0, 418, 2518, a2, 000111
minProd, m181, t50, w4, 4445, 54, 5288, 9865, 29.2155, 0.7845, 1946, 72, a3, 101010
mergeSort, m226, t50, w2, 10219, 168, 68288, 78772, 302.1593, 0.9336, 1900, 129, a2, 111011
primes, m68, t100, w2, 1760, 317, 7184, 9693, 105.6471, 0.8793, 398, 30, a4, 100110
insertSort, m108, t50, w4, 2379, 49, 12306, 15364, 113.9444, 0.9444, 1900, 40, a3, 101110
genPassword, m49, t100, w8, 979, 43, 926, 2019, 18.898, 0.8367, 398, 63, a5, 110011
bubbleSort, m113, t50, w4, 2409, 47, 77012, 80231, 681.5221, 0.9182, 1900, 41, a2, 100110
add, m12, t100, w2, 267, 318, 418, 1059, 34.8333, 0.9167, 583, 13, a2, 000010
anagram, m60, t100, w2, 1622, 316, 8098, 10103, 134.9667, 0.8667, 1370, 37, a3, 001011
minProd, m181, t50, w4, 4419, 152, 5435, 10090, 30.0276, 0.7845, 1946, 72, a4, 001010
huffmanCoding, m314, t50, w2, 26642, 164, 72481, 100415, 230.8312, 0.9013, 1874, 318, a5, 001111
factorial, m31, t100, w2, 779, 323, 19542, 20703, 630.3871, 0.9677, 403, 18, a3, 111010
dictionaryOrder, m71, t100, w8, 1136, 248, 5001, 6767, 70.4366, 0.9265, 8248, 32, a3, 000111
parg, m2509, t52, w8, 436347, 21, 1306, 448868, 0.5205, 1.0, 418, 2518, a4, 111110
longestIncrease, m114, t50, w2, 4903, 9466, 131544, 146664, 1153.8947, 0.9196, 1946, 70, a4, 000110
factorial, m31, t100, w2, 783, 327, 19595, 20767, 632.0968, 0.9677, 403, 18, a4, 101010
huffmanCoding, m314, t50, w8, 18799, 22, 15360, 35595, 48.9172, 0.9279, 1874, 318, a2, 101110
anagram, m60, t100, w4, 1032, 104, 5002, 6560, 83.3667, 0.9286, 1370, 37, a2, 101110
mergeSort, m226, t50, w8, 6965, 155, 10540, 17760, 46.6372, 0.9336, 1900, 129, a3, 000011
bubbleSort, m113, t50, w4, 2521, 50, 76941, 80271, 680.8938, 0.9182, 1900, 41, a3, 110110
parg, m2509, t52, w8, 434059, 24, 460, 436297, 0.1833, 1.0, 418, 2518, a5, 110111
minProd, m181, t50, w2, 6674, 161, 15821, 23697, 87.4088, 0.8659, 1946, 72, a2, 011110
mergeSort, m226, t50, w2, 10296, 163, 68232, 78781, 301.9115, 0.9336, 1900, 129, a3, 000010
mergeSort, m226, t50, w4, 6858, 148, 22753, 31075, 100.677, 0.9336, 1900, 129, a3, 010110
factorial, m31, t100, w2, 776, 317, 19572, 20726, 631.3548, 0.9677, 403, 18, a2, 010011
parg, m2509, t52, w2, 438597, 177, 8718, 457924, 3.4747, 1.0, 418, 2518, a3, 011111
factorial, m31, t100, w4, 498, 104, 7084, 7749, 228.5161, 0.9677, 403, 18, a3, 100011
add, m12, t100, w2, 270, 321, 347, 1069, 28.9167, 0.9167, 583, 13, a3, 101110
factorial, m31, t100, w8, 484, 275, 5085, 5908, 164.0323, 0.9677, 403, 18, a3, 011010
factorial, m31, t100, w8, 516, 41, 5084, 5707, 164, 0.9677, 403, 18, a3, 101010
